transaction_id,user_id,transaction_amount,transaction_time,location,device,merchant_category,payment_method,is_fraud
TXN049915,USER0361,2643.33,2023-06-07 18:01:00,Kolkata,Windows,Retail,Debit Card,0
TXN044638,USER0958,457.22,2023-06-07 18:03:00,Chennai,Android,Food,Credit Card,0
TXN012982,USER0277,1276.75,2023-06-07 18:06:00,Delhi,Windows,Utilities,Debit Card,0
TXN027750,USER0105,455.67,2023-06-07 18:15:00,Hyderabad,Mac,Travel,Net Banking,0
TXN028292,USER0715,1120.86,2023-06-07 19:24:00,Kolkata,iOS,Retail,Credit Card,0
TXN002031,USER0498,667.46,2023-06-07 19:36:00,Mumbai,Mac,Electronics,Net Banking,0
TXN030322,USER0620,1668.9,2023-06-07 20:09:00,Chennai,Android,Travel,Net Banking,0
TXN049126,USER0518,543.61,2023-06-07 20:16:00,Delhi,Mac,Retail,Net Banking,0
TXN020063,USER0170,488.62,2023-06-07 20:16:00,Bangalore,iOS,Food,Net Banking,0
TXN003850,USER0865,739.8,2023-06-07 20:56:00,Bangalore,iOS,Electronics,UPI,0
TXN014055,USER0939,1856.54,2023-06-07 20:58:00,Kolkata,iOS,Electronics,Credit Card,0
TXN013040,USER0606,9293.41,2023-06-07 21:20:00,Chennai,iOS,Electronics,Net Banking,0
TXN024749,USER0827,6334.57,2023-06-07 21:40:00,Ahmedabad,Windows,Food,UPI,0
TXN049453,USER0366,899.02,2023-06-07 22:46:00,Hyderabad,Windows,Food,Debit Card,0
TXN000604,USER0873,248.69,2023-06-07 23:13:00,Hyderabad,Windows,Travel,Debit Card,0
TXN008327,USER0134,2029.56,2023-06-07 23:27:00,Chennai,iOS,Retail,Debit Card,0
TXN007507,USER0034,450.83,2023-06-08 00:39:00,Hyderabad,Windows,Retail,Debit Card,0
TXN043166,USER0822,38422.09,2023-06-08 01:40:00,Bangalore,iOS,Food,UPI,1
TXN042624,USER0220,10728.52,2023-06-08 02:16:00,Kolkata,Windows,Electronics,UPI,1
TXN028448,USER0418,11163.6,2023-06-08 03:29:00,Bangalore,Windows,Travel,Net Banking,1
TXN012197,USER0876,40002.4,2023-06-08 03:55:00,Bangalore,Android,Food,Debit Card,1
TXN048424,USER0209,1584.42,2023-06-08 04:00:00,Hyderabad,Mac,Retail,UPI,0
TXN029614,USER0609,1449.73,2023-06-08 04:33:00,Hyderabad,Mac,Utilities,Net Banking,1
TXN046090,USER0987,18049.09,2023-06-08 05:45:00,Ahmedabad,Windows,Entertainment,UPI,1
TXN009644,USER0162,2128.17,2023-06-08 07:03:00,Mumbai,iOS,Utilities,UPI,0
TXN016419,USER0997,7691.95,2023-06-08 07:08:00,Kolkata,Mac,Retail,Net Banking,0
TXN009415,USER0971,1165.41,2023-06-08 08:28:00,Bangalore,Mac,Travel,Debit Card,0
TXN027297,USER0856,698.41,2023-06-08 08:28:00,Kolkata,Mac,Retail,Credit Card,0
TXN025059,USER0623,4274.97,2023-06-08 08:36:00,Ahmedabad,Android,Electronics,Net Banking,0
TXN046398,USER0871,932.49,2023-06-08 08:42:00,Pune,Mac,Retail,UPI,0
TXN027422,USER0798,1832.79,2023-06-08 08:45:00,Bangalore,iOS,Electronics,Debit Card,0
TXN011544,USER0827,6004.86,2023-06-08 08:49:00,Ahmedabad,Windows,Retail,Debit Card,0
TXN037265,USER0726,1013.44,2023-06-08 08:57:00,Chennai,Android,Entertainment,UPI,0
TXN028778,USER0732,514.74,2023-06-08 09:13:00,Ahmedabad,Mac,Electronics,Debit Card,0
TXN019975,USER0626,526.92,2023-06-08 09:22:00,Mumbai,Mac,Travel,Debit Card,0
TXN029036,USER0860,2281.86,2023-06-08 09:45:00,Pune,Windows,Utilities,UPI,0
TXN030611,USER0666,749.48,2023-06-08 09:48:00,Hyderabad,iOS,Food,UPI,0
TXN036446,USER0481,416.27,2023-06-08 09:58:00,Delhi,Mac,Retail,Credit Card,0
TXN037383,USER0855,4768.77,2023-06-08 10:24:00,Pune,Windows,Food,UPI,0
TXN045097,USER0988,2096.6,2023-06-08 10:29:00,Mumbai,iOS,Electronics,Debit Card,0
TXN022610,USER0639,268.23,2023-06-08 10:29:00,Mumbai,Windows,Entertainment,Net Banking,0
TXN034829,USER0931,533.77,2023-06-08 10:40:00,Chennai,Windows,Food,Debit Card,0
TXN033385,USER0396,264.12,2023-06-08 10:50:00,Hyderabad,Mac,Entertainment,Net Banking,0
TXN039382,USER0398,1725.59,2023-06-08 10:59:00,Hyderabad,iOS,Travel,UPI,0
TXN021609,USER0846,1436.09,2023-06-08 11:04:00,Kolkata,Windows,Food,Credit Card,0
TXN021189,USER0414,2457.68,2023-06-08 11:12:00,Bangalore,Windows,Food,Debit Card,0
TXN019732,USER0660,1118.3,2023-06-08 11:15:00,Bangalore,iOS,Food,Net Banking,0
TXN018436,USER0665,648.56,2023-06-08 11:17:00,Chennai,Mac,Food,UPI,0
TXN037148,USER0305,922.0,2023-06-08 11:18:00,Mumbai,Mac,Travel,Debit Card,0
TXN013157,USER0644,306.93,2023-06-08 11:18:00,Delhi,iOS,Electronics,Debit Card,0
TXN006464,USER0718,1541.43,2023-06-08 11:21:00,Ahmedabad,Mac,Retail,Debit Card,0
TXN009392,USER0946,296.44,2023-06-08 11:23:00,Kolkata,Android,Entertainment,Debit Card,0
TXN025183,USER0765,2574.55,2023-06-08 11:29:00,Ahmedabad,iOS,Utilities,Net Banking,0
TXN008481,USER0601,1980.62,2023-06-08 11:39:00,Pune,Android,Travel,Debit Card,0
TXN010720,USER0521,217.69,2023-06-08 11:42:00,Hyderabad,Android,Food,Credit Card,0
TXN042792,USER0210,50831.05,2023-06-08 11:51:00,Ahmedabad,Mac,Utilities,UPI,0
TXN049990,USER0523,500.35,2023-06-08 11:54:00,Mumbai,Android,Utilities,Credit Card,0
TXN046963,USER0654,267.64,2023-06-08 11:57:00,Ahmedabad,iOS,Food,UPI,0
TXN030249,USER0683,553.29,2023-06-08 11:57:00,Pune,Windows,Travel,UPI,0
TXN031330,USER0270,1819.74,2023-06-08 11:58:00,Mumbai,Windows,Utilities,Debit Card,0
TXN032187,USER0995,94.73,2023-06-08 11:59:00,Bangalore,Mac,Electronics,Debit Card,0
TXN028505,USER0591,1058.9,2023-06-08 11:59:00,Delhi,Mac,Travel,UPI,0
TXN003461,USER0930,1125.26,2023-06-08 12:06:00,Hyderabad,Mac,Retail,UPI,0
TXN000420,USER0021,5964.23,2023-06-08 12:19:00,Chennai,Windows,Food,UPI,0
TXN005148,USER0228,279.85,2023-06-08 12:26:00,Delhi,iOS,Entertainment,Debit Card,0
TXN041219,USER0784,3565.63,2023-06-08 12:27:00,Delhi,iOS,Utilities,Credit Card,0
TXN044733,USER0981,1077.67,2023-06-08 12:33:00,Mumbai,iOS,Travel,UPI,0
TXN029512,USER0025,547.54,2023-06-08 12:40:00,Hyderabad,Android,Travel,Credit Card,0
TXN025341,USER0554,839.6,2023-06-08 12:45:00,Delhi,Windows,Food,Debit Card,0
TXN048191,USER0766,621.07,2023-06-08 12:47:00,Chennai,Mac,Entertainment,Debit Card,0
TXN030204,USER0002,838.65,2023-06-08 12:50:00,Mumbai,iOS,Electronics,Net Banking,0
TXN041991,USER0009,584.94,2023-06-08 12:53:00,Pune,iOS,Retail,Net Banking,0
TXN039782,USER0191,830.54,2023-06-08 12:55:00,Chennai,iOS,Electronics,UPI,0
TXN037421,USER0486,211.04,2023-06-08 12:59:00,Delhi,Android,Food,Credit Card,0
TXN039165,USER0689,1949.39,2023-06-08 13:00:00,Bangalore,Android,Entertainment,Debit Card,0
TXN007704,USER0741,227.27,2023-06-08 13:03:00,Chennai,Windows,Retail,Net Banking,0
TXN021018,USER0051,1694.85,2023-06-08 13:07:00,Pune,Mac,Entertainment,UPI,0
TXN008660,USER0548,652.19,2023-06-08 13:10:00,Pune,Windows,Food,Debit Card,0
TXN032445,USER0455,556.85,2023-06-08 13:11:00,Ahmedabad,Windows,Travel,UPI,0
TXN022093,USER0741,189.71,2023-06-08 13:20:00,Mumbai,Windows,Retail,UPI,0
TXN033269,USER0355,796.55,2023-06-08 13:32:00,Chennai,Mac,Travel,UPI,0
TXN015040,USER0007,7102.17,2023-06-08 13:44:00,Hyderabad,iOS,Food,Net Banking,0
TXN029125,USER0818,2255.94,2023-06-08 13:50:00,Delhi,Windows,Retail,Debit Card,0
TXN028104,USER0615,11916.51,2023-06-08 13:55:00,Delhi,Mac,Entertainment,Net Banking,0
TXN037976,USER0869,2238.55,2023-06-08 14:06:00,Pune,iOS,Electronics,Credit Card,0
TXN031133,USER0459,614.23,2023-06-08 14:16:00,Delhi,Android,Utilities,Credit Card,0
TXN000898,USER0698,186.75,2023-06-08 14:16:00,Delhi,Android,Entertainment,Credit Card,0
TXN038469,USER0321,1272.74,2023-06-08 14:18:00,Bangalore,Mac,Food,Debit Card,0
TXN040739,USER0743,675.52,2023-06-08 14:20:00,Bangalore,Mac,Electronics,Net Banking,0
TXN026953,USER0839,1763.83,2023-06-08 14:24:00,Mumbai,Mac,Electronics,Debit Card,0
TXN012509,USER0071,914.9,2023-06-08 14:37:00,Pune,iOS,Utilities,Credit Card,0
TXN031435,USER0528,904.06,2023-06-08 14:37:00,Kolkata,iOS,Food,Credit Card,0
TXN009135,USER0210,44224.46,2023-06-08 14:39:00,Ahmedabad,Mac,Travel,Net Banking,0
TXN025795,USER0341,365.22,2023-06-08 14:59:00,Hyderabad,iOS,Entertainment,UPI,0
TXN007309,USER0112,1011.34,2023-06-08 15:14:00,Chennai,iOS,Travel,Net Banking,0
TXN033280,USER0581,700.05,2023-06-08 15:16:00,Hyderabad,Mac,Entertainment,Credit Card,0
TXN046644,USER0087,2051.33,2023-06-08 15:29:00,Pune,iOS,Travel,Debit Card,0
TXN032149,USER0311,913.23,2023-06-08 15:29:00,Delhi,iOS,Entertainment,Debit Card,0
TXN046555,USER0468,1330.62,2023-06-08 15:34:00,Ahmedabad,Windows,Electronics,Credit Card,0
TXN024743,USER0427,541.19,2023-06-08 15:35:00,Pune,Android,Utilities,Credit Card,0
TXN008155,USER0887,1565.68,2023-06-08 15:36:00,Kolkata,iOS,Travel,Credit Card,0
TXN035704,USER0764,951.83,2023-06-08 15:38:00,Chennai,Windows,Entertainment,UPI,0
TXN041224,USER0843,424.2,2023-06-08 15:40:00,Ahmedabad,Windows,Travel,UPI,0
TXN041911,USER0552,1047.6,2023-06-08 15:44:00,Hyderabad,iOS,Entertainment,Credit Card,0
TXN021119,USER0813,5233.99,2023-06-08 15:49:00,Kolkata,Windows,Travel,Net Banking,0
TXN035747,USER0252,3659.17,2023-06-08 15:50:00,Pune,Windows,Travel,Credit Card,0
TXN012838,USER0250,911.72,2023-06-08 15:52:00,Ahmedabad,iOS,Utilities,Net Banking,0
TXN036230,USER0505,485.39,2023-06-08 15:55:00,Delhi,iOS,Retail,Debit Card,0
TXN039904,USER0809,3800.45,2023-06-08 15:56:00,Bangalore,Mac,Travel,UPI,0
TXN022326,USER0951,1291.98,2023-06-08 15:58:00,Hyderabad,Mac,Travel,UPI,0
TXN014602,USER0658,1043.62,2023-06-08 16:01:00,Mumbai,Windows,Electronics,Net Banking,0
TXN000304,USER0758,1444.23,2023-06-08 16:07:00,Bangalore,Windows,Electronics,Debit Card,0
TXN001110,USER0272,280.44,2023-06-08 16:16:00,Hyderabad,Android,Food,Debit Card,0
TXN009746,USER0616,916.02,2023-06-08 16:18:00,Kolkata,Windows,Food,Credit Card,0
TXN013695,USER0426,4011.88,2023-06-08 16:34:00,Hyderabad,Android,Retail,UPI,0
TXN036909,USER0858,1518.54,2023-06-08 16:35:00,Mumbai,Windows,Electronics,Net Banking,0
TXN018212,USER0846,2080.76,2023-06-08 16:40:00,Chennai,Windows,Electronics,UPI,0
TXN012157,USER0384,877.14,2023-06-08 16:51:00,Chennai,iOS,Travel,Debit Card,0
TXN037053,USER0515,345.6,2023-06-08 17:12:00,Bangalore,Windows,Food,Net Banking,0
TXN019101,USER0806,447.18,2023-06-08 17:16:00,Hyderabad,Mac,Travel,Net Banking,0
TXN026918,USER0732,451.62,2023-06-08 17:25:00,Ahmedabad,Mac,Entertainment,UPI,0
TXN047587,USER0197,419.93,2023-06-08 17:28:00,Pune,Windows,Entertainment,Debit Card,0
TXN040326,USER0666,1211.65,2023-06-08 17:29:00,Hyderabad,iOS,Food,UPI,0
TXN016223,USER0457,1187.85,2023-06-08 17:31:00,Hyderabad,iOS,Utilities,Credit Card,0
TXN017883,USER0855,1994.73,2023-06-08 17:33:00,Pune,Windows,Entertainment,Credit Card,0
TXN037903,USER0582,677.9,2023-06-08 17:51:00,Mumbai,Android,Entertainment,UPI,0
TXN000410,USER0272,368.5,2023-06-08 17:52:00,Hyderabad,Android,Travel,Debit Card,0
TXN024083,USER0081,947.15,2023-06-08 17:53:00,Delhi,Android,Food,Credit Card,0
TXN049015,USER0074,37640.22,2023-06-08 18:05:00,Kolkata,Mac,Retail,UPI,1
TXN013951,USER0704,252.42,2023-06-08 18:13:00,Pune,Android,Entertainment,UPI,0
TXN009460,USER0909,1725.97,2023-06-08 18:16:00,Mumbai,Mac,Travel,UPI,0
TXN006218,USER0449,523.1,2023-06-08 18:41:00,Ahmedabad,Android,Retail,UPI,0
TXN043085,USER0823,12246.76,2023-06-08 18:42:00,Mumbai,iOS,Travel,Net Banking,0
TXN006794,USER0159,278.85,2023-06-08 18:49:00,Pune,iOS,Travel,UPI,0
TXN016736,USER0869,1972.56,2023-06-08 18:50:00,Pune,iOS,Utilities,Debit Card,0
TXN015633,USER0942,2549.7,2023-06-08 19:07:00,Ahmedabad,Windows,Electronics,Credit Card,0
TXN005067,USER0972,499.82,2023-06-08 19:28:00,Bangalore,iOS,Utilities,Credit Card,0
TXN035602,USER0397,236.68,2023-06-08 19:38:00,Bangalore,Mac,Travel,Debit Card,0
TXN005056,USER0963,1417.09,2023-06-08 19:55:00,Ahmedabad,Android,Electronics,UPI,0
TXN033253,USER0968,5884.99,2023-06-08 20:53:00,Pune,Mac,Retail,Credit Card,0
TXN019139,USER0516,7430.72,2023-06-08 21:20:00,Mumbai,iOS,Entertainment,Net Banking,1
TXN005093,USER0142,3537.83,2023-06-08 21:52:00,Hyderabad,Windows,Retail,Net Banking,0
TXN044179,USER0055,2736.04,2023-06-08 22:14:00,Chennai,Mac,Travel,Credit Card,0
TXN039289,USER0885,1835.66,2023-06-08 22:39:00,Chennai,Android,Travel,Net Banking,0
TXN037897,USER0736,2232.01,2023-06-08 22:48:00,Delhi,Mac,Utilities,UPI,0
TXN046332,USER0443,143.1,2023-06-08 22:49:00,Chennai,iOS,Electronics,Credit Card,0
TXN013841,USER0845,1523.06,2023-06-08 23:22:00,Delhi,Mac,Entertainment,Debit Card,0
TXN003715,USER0979,218.39,2023-06-08 23:58:00,Hyderabad,Android,Travel,UPI,0
TXN001803,USER0346,5805.17,2023-06-09 01:34:00,Hyderabad,Android,Retail,UPI,1
TXN047656,USER0757,8022.78,2023-06-09 01:39:00,Bangalore,Android,Food,UPI,1
TXN036194,USER0417,27607.94,2023-06-09 02:06:00,Bangalore,Mac,Travel,UPI,1
TXN037373,USER0531,2313.78,2023-06-09 04:01:00,Pune,Windows,Entertainment,Debit Card,0
TXN048270,USER0996,521.47,2023-06-09 04:09:00,Ahmedabad,Android,Entertainment,Debit Card,0
TXN004529,USER0502,58786.03,2023-06-09 04:29:00,Hyderabad,iOS,Retail,Debit Card,1
TXN036852,USER0415,11656.24,2023-06-09 04:35:00,Pune,Android,Travel,UPI,1
TXN042898,USER0483,150.58,2023-06-09 04:55:00,Delhi,iOS,Utilities,Net Banking,0
TXN020873,USER0308,3229.89,2023-06-09 05:22:00,Chennai,iOS,Retail,Debit Card,1
TXN047268,USER0232,1573.81,2023-06-09 05:30:00,Pune,Mac,Entertainment,UPI,0
TXN029712,USER0824,749.19,2023-06-09 06:03:00,Kolkata,Windows,Entertainment,Debit Card,0
TXN033465,USER0292,590.0,2023-06-09 06:07:00,Ahmedabad,iOS,Entertainment,Credit Card,0
TXN038647,USER0991,1255.8,2023-06-09 06:34:00,Hyderabad,Windows,Food,UPI,0
TXN035492,USER0612,889.12,2023-06-09 06:53:00,Hyderabad,iOS,Electronics,Debit Card,0
TXN018058,USER0197,413.96,2023-06-09 07:05:00,Pune,Mac,Retail,Debit Card,0
TXN039730,USER0994,605.46,2023-06-09 07:07:00,Chennai,Android,Travel,Credit Card,0
TXN018120,USER0184,2007.34,2023-06-09 07:12:00,Pune,Android,Retail,Credit Card,0
TXN005234,USER0353,2152.58,2023-06-09 07:24:00,Delhi,Android,Travel,Net Banking,0
TXN011878,USER0885,2545.89,2023-06-09 07:53:00,Chennai,Android,Utilities,Debit Card,0
TXN008821,USER0598,392.59,2023-06-09 08:13:00,Mumbai,Windows,Electronics,UPI,0
TXN036028,USER0266,429.94,2023-06-09 08:15:00,Hyderabad,Windows,Retail,UPI,0
TXN023945,USER0487,385.19,2023-06-09 08:15:00,Hyderabad,iOS,Electronics,UPI,0
TXN014629,USER0539,2566.98,2023-06-09 08:19:00,Kolkata,Mac,Food,Debit Card,0
TXN033198,USER0090,825.0,2023-06-09 08:21:00,Pune,Mac,Travel,Credit Card,0
TXN000044,USER0013,1561.37,2023-06-09 08:24:00,Chennai,iOS,Retail,UPI,0
TXN041397,USER0325,293.83,2023-06-09 08:49:00,Kolkata,iOS,Electronics,Net Banking,0
TXN034539,USER0217,528.2,2023-06-09 08:52:00,Bangalore,Mac,Utilities,Debit Card,0
TXN017820,USER0469,499.07,2023-06-09 08:54:00,Kolkata,Android,Food,Debit Card,0
TXN030188,USER0465,725.64,2023-06-09 08:57:00,Delhi,iOS,Electronics,Credit Card,0
TXN043888,USER0429,3199.73,2023-06-09 09:01:00,Bangalore,Windows,Travel,Net Banking,0
TXN026201,USER0214,2273.53,2023-06-09 09:11:00,Bangalore,Mac,Retail,UPI,0
TXN031140,USER0132,1387.65,2023-06-09 09:26:00,Kolkata,Android,Food,Debit Card,0
TXN019557,USER0336,317.69,2023-06-09 09:30:00,Chennai,Mac,Entertainment,Net Banking,0
TXN040928,USER0707,373.56,2023-06-09 09:36:00,Delhi,Windows,Travel,Debit Card,0
TXN024412,USER0741,113.04,2023-06-09 09:55:00,Chennai,Windows,Food,Credit Card,0
TXN001412,USER0829,372.6,2023-06-09 10:04:00,Delhi,Mac,Utilities,Credit Card,0
TXN003573,USER0283,4426.29,2023-06-09 10:19:00,Chennai,Mac,Entertainment,Credit Card,0
TXN001213,USER0534,403.49,2023-06-09 10:39:00,Hyderabad,Mac,Retail,Net Banking,0
TXN018924,USER0991,906.21,2023-06-09 10:39:00,Hyderabad,Windows,Utilities,Net Banking,0
TXN047623,USER0316,1280.65,2023-06-09 11:01:00,Hyderabad,Windows,Retail,Credit Card,0
TXN021570,USER0805,376.39,2023-06-09 11:01:00,Chennai,Mac,Utilities,Net Banking,0
TXN026575,USER0729,738.87,2023-06-09 11:05:00,Kolkata,Windows,Entertainment,Net Banking,0
TXN037186,USER0758,1075.47,2023-06-09 11:17:00,Bangalore,Windows,Retail,UPI,0
TXN025045,USER0890,3638.55,2023-06-09 11:20:00,Kolkata,Mac,Retail,UPI,0
TXN027492,USER0404,365.62,2023-06-09 11:22:00,Ahmedabad,Mac,Utilities,Net Banking,0
TXN048697,USER0169,1445.45,2023-06-09 11:22:00,Ahmedabad,Windows,Utilities,Debit Card,0
TXN022242,USER0739,5137.36,2023-06-09 11:38:00,Kolkata,Android,Entertainment,UPI,0
TXN032547,USER0777,447.2,2023-06-09 11:41:00,Hyderabad,Mac,Food,Credit Card,0
TXN018501,USER0131,214.96,2023-06-09 11:51:00,Chennai,iOS,Entertainment,UPI,0
TXN007025,USER0896,1425.18,2023-06-09 11:53:00,Mumbai,iOS,Utilities,Credit Card,0
TXN040429,USER0440,1092.56,2023-06-09 11:58:00,Ahmedabad,Windows,Retail,UPI,0
TXN020909,USER0775,1556.87,2023-06-09 12:00:00,Hyderabad,Android,Entertainment,Credit Card,0
TXN008358,USER0136,7464.7,2023-06-09 12:04:00,Mumbai,Windows,Retail,Credit Card,0
TXN048614,USER0884,2901.15,2023-06-09 12:07:00,Kolkata,Windows,Entertainment,Net Banking,0
TXN040921,USER0503,222.04,2023-06-09 12:08:00,Kolkata,iOS,Food,Credit Card,0
TXN038253,USER0970,272.82,2023-06-09 12:09:00,Kolkata,Android,Travel,Debit Card,0
TXN034047,USER0165,2319.45,2023-06-09 12:14:00,Bangalore,Android,Electronics,Credit Card,0
TXN043508,USER0124,208.78,2023-06-09 12:16:00,Kolkata,iOS,Utilities,Credit Card,0
TXN035703,USER0869,2658.9,2023-06-09 12:16:00,Pune,iOS,Electronics,UPI,0
TXN045029,USER0380,255.17,2023-06-09 12:24:00,Pune,Android,Entertainment,Credit Card,0
TXN031515,USER0992,113.55,2023-06-09 12:24:00,Bangalore,iOS,Retail,Debit Card,0
TXN020480,USER0449,589.69,2023-06-09 12:24:00,Ahmedabad,Android,Utilities,UPI,0
TXN002966,USER0982,1385.53,2023-06-09 12:25:00,Hyderabad,Android,Entertainment,Debit Card,0
TXN049993,USER0482,207.74,2023-06-09 12:28:00,Chennai,Mac,Utilities,UPI,0
TXN017316,USER0140,537.79,2023-06-09 12:30:00,Chennai,Windows,Electronics,UPI,0
TXN023992,USER0033,1012.73,2023-06-09 12:35:00,Pune,Windows,Food,UPI,0
TXN039638,USER0523,793.09,2023-06-09 12:50:00,Mumbai,Android,Travel,UPI,0
TXN012772,USER0608,378.29,2023-06-09 12:52:00,Hyderabad,Windows,Travel,Net Banking,0
TXN039447,USER0939,1215.16,2023-06-09 12:58:00,Kolkata,iOS,Travel,Net Banking,0
TXN043932,USER0342,1309.84,2023-06-09 13:03:00,Delhi,iOS,Entertainment,Net Banking,0
TXN024785,USER0249,3580.28,2023-06-09 13:06:00,Pune,iOS,Travel,Debit Card,0
TXN040540,USER0477,7643.8,2023-06-09 13:16:00,Mumbai,iOS,Retail,Credit Card,1
TXN028589,USER0151,1388.91,2023-06-09 13:17:00,Delhi,iOS,Food,UPI,0
TXN036037,USER0785,2273.31,2023-06-09 13:33:00,Kolkata,Android,Entertainment,UPI,0
TXN021203,USER0478,1541.11,2023-06-09 13:33:00,Delhi,iOS,Retail,Credit Card,0
TXN029406,USER0353,3278.32,2023-06-09 13:43:00,Delhi,Android,Retail,Credit Card,0
TXN045594,USER0530,451.05,2023-06-09 13:47:00,Chennai,Windows,Entertainment,Debit Card,0
TXN023557,USER0061,766.3,2023-06-09 13:48:00,Bangalore,Android,Food,Net Banking,0
TXN043765,USER0499,466.48,2023-06-09 13:49:00,Chennai,iOS,Electronics,Net Banking,0
TXN027184,USER0370,383.03,2023-06-09 14:04:00,Pune,Windows,Retail,Credit Card,0
TXN039985,USER0825,316.45,2023-06-09 14:05:00,Hyderabad,iOS,Electronics,Credit Card,0
TXN026911,USER0450,288.62,2023-06-09 14:09:00,Hyderabad,Mac,Utilities,UPI,0
TXN049607,USER0191,664.42,2023-06-09 14:10:00,Chennai,iOS,Entertainment,Net Banking,0
TXN002216,USER0689,2479.91,2023-06-09 14:29:00,Bangalore,Android,Retail,UPI,0
TXN040032,USER0696,689.62,2023-06-09 14:30:00,Delhi,Windows,Utilities,UPI,0
TXN023025,USER0798,1540.77,2023-06-09 14:32:00,Bangalore,iOS,Electronics,Net Banking,0
TXN004348,USER0412,314.91,2023-06-09 14:32:00,Pune,iOS,Travel,Debit Card,0
TXN010758,USER0879,843.75,2023-06-09 14:38:00,Hyderabad,Windows,Food,Debit Card,0
TXN019633,USER0869,1427.52,2023-06-09 14:40:00,Pune,iOS,Travel,UPI,0
TXN000111,USER0991,1263.95,2023-06-09 14:41:00,Hyderabad,Windows,Electronics,Debit Card,0
TXN042962,USER0444,580.44,2023-06-09 14:45:00,Delhi,Mac,Utilities,Debit Card,0
TXN011054,USER0960,966.71,2023-06-09 14:45:00,Mumbai,Mac,Food,UPI,0
TXN035316,USER0715,1253.5,2023-06-09 14:45:00,Kolkata,iOS,Entertainment,Credit Card,0
TXN002769,USER0122,285.42,2023-06-09 14:50:00,Pune,Windows,Entertainment,Net Banking,0
TXN021723,USER0932,7061.02,2023-06-09 14:56:00,Chennai,Android,Travel,UPI,0
TXN024264,USER0336,1093.43,2023-06-09 14:57:00,Chennai,Mac,Utilities,Debit Card,0
TXN033321,USER0618,2150.6,2023-06-09 14:58:00,Delhi,Mac,Retail,Debit Card,0
TXN032294,USER0390,565.78,2023-06-09 14:59:00,Delhi,iOS,Electronics,Credit Card,0
TXN044374,USER0050,156.29,2023-06-09 15:05:00,Delhi,Mac,Retail,Debit Card,0
TXN039580,USER0318,727.75,2023-06-09 15:16:00,Mumbai,iOS,Electronics,UPI,0
TXN008731,USER0767,883.78,2023-06-09 15:16:00,Hyderabad,Android,Electronics,Debit Card,0
TXN041322,USER0415,1246.27,2023-06-09 15:20:00,Delhi,Windows,Retail,Net Banking,0
TXN043969,USER0372,1882.64,2023-06-09 15:20:00,Bangalore,Windows,Food,Credit Card,0
TXN008944,USER0619,1301.9,2023-06-09 15:27:00,Ahmedabad,Windows,Travel,Net Banking,0
TXN007050,USER0403,848.63,2023-06-09 15:45:00,Ahmedabad,iOS,Entertainment,UPI,0
TXN021215,USER0645,557.13,2023-06-09 15:50:00,Kolkata,Windows,Food,Net Banking,0
TXN006147,USER0923,662.48,2023-06-09 15:52:00,Pune,Mac,Entertainment,Debit Card,0
TXN028395,USER0403,1476.23,2023-06-09 16:10:00,Ahmedabad,iOS,Utilities,Credit Card,0
TXN028733,USER0908,2853.86,2023-06-09 16:17:00,Mumbai,iOS,Travel,Debit Card,0
TXN039753,USER0501,1598.06,2023-06-09 16:24:00,Delhi,iOS,Travel,Net Banking,0
TXN026178,USER0072,4534.01,2023-06-09 16:25:00,Hyderabad,Windows,Retail,Credit Card,0
TXN029438,USER0432,72.73,2023-06-09 16:44:00,Chennai,Windows,Utilities,Credit Card,0
TXN029837,USER0846,1178.85,2023-06-09 16:45:00,Kolkata,Windows,Food,UPI,0
TXN000063,USER0184,996.75,2023-06-09 16:50:00,Pune,Android,Food,Credit Card,0
TXN000418,USER0167,2248.55,2023-06-09 17:08:00,Ahmedabad,iOS,Entertainment,Credit Card,0
TXN023606,USER0902,668.93,2023-06-09 17:18:00,Pune,Mac,Travel,Debit Card,0
TXN013839,USER0598,141.99,2023-06-09 17:22:00,Mumbai,Windows,Food,Credit Card,0
TXN011863,USER0894,3358.05,2023-06-09 17:25:00,Bangalore,Android,Utilities,Credit Card,0
TXN022416,USER0042,1017.24,2023-06-09 17:44:00,Ahmedabad,iOS,Food,Credit Card,0
TXN027552,USER0155,1182.32,2023-06-09 17:54:00,Chennai,Windows,Utilities,Credit Card,0
TXN020973,USER0307,3309.87,2023-06-09 18:03:00,Ahmedabad,Windows,Food,Debit Card,0
TXN042359,USER0788,1958.55,2023-06-09 18:03:00,Bangalore,iOS,Food,UPI,0
TXN042691,USER0663,746.41,2023-06-09 18:05:00,Pune,Windows,Electronics,Net Banking,0
TXN045409,USER0102,3237.27,2023-06-09 18:07:00,Kolkata,Mac,Electronics,Debit Card,1
TXN010105,USER0670,2387.56,2023-06-09 18:15:00,Chennai,Mac,Entertainment,Net Banking,0
TXN015777,USER0156,408.83,2023-06-09 18:27:00,Mumbai,Windows,Electronics,Net Banking,0
TXN046314,USER0717,1523.46,2023-06-09 18:32:00,Bangalore,iOS,Retail,Net Banking,0
TXN009739,USER0587,756.19,2023-06-09 18:52:00,Mumbai,Mac,Travel,Net Banking,0
TXN028244,USER0382,362.51,2023-06-09 19:03:00,Ahmedabad,Mac,Retail,UPI,0
TXN008270,USER0140,110.44,2023-06-09 19:14:00,Chennai,Windows,Travel,Debit Card,0
